id,Category
31385,southern_us
31389,mexican
31401,chinese
31402,chinese
31405,chinese
31406,italian
31407,mexican
31412,southern_us
31413,chinese
31414,italian
31424,chinese
31426,mexican
31427,cajun_creole
31429,indian
31433,japanese
31434,italian
31435,korean
31438,cajun_creole
31445,indian
31451,mexican
31456,japanese
31466,chinese
31469,mexican
31484,cajun_creole
31488,southern_us
31494,mexican
31502,korean
31505,indian
31512,mexican
31521,mexican
31524,british
31532,french
31538,italian
31543,italian
31547,vietnamese
31552,mexican
31554,cajun_creole
31555,japanese
31560,italian
31569,mexican
31579,italian
31583,thai
31592,cajun_creole
31597,mexican
31603,mexican
31604,japanese
31608,indian
31613,southern_us
31615,filipino
31617,filipino
31621,southern_us
31623,jamaican
31625,japanese
31640,korean
31654,italian
31657,cajun_creole
31675,italian
31680,mexican
31681,brazilian
31694,thai
31695,cajun_creole
31700,japanese
31711,southern_us
31719,thai
31723,french
31724,italian
31726,italian
31730,vietnamese
31742,british
31743,southern_us
31751,southern_us
31752,indian
31754,italian
31755,filipino
31762,mexican
31763,indian
31768,southern_us
31769,mexican
31771,chinese
31780,southern_us
31782,italian
31788,thai
31789,british
31792,indian
31794,chinese
31795,cajun_creole
31798,southern_us
31800,southern_us
31801,chinese
31805,indian
31820,chinese
31826,moroccan
31829,italian
31840,chinese
31843,italian
31845,mexican
31880,indian
31882,chinese
31883,italian
31884,italian
31888,southern_us
31889,mexican
31892,mexican
31897,chinese
31905,jamaican
31911,italian
31914,southern_us
31928,italian
31929,mexican
31932,french
31934,italian
31942,italian
31959,moroccan
31960,french
31974,thai
31980,jamaican
31987,mexican
31989,indian
31995,mexican
32000,southern_us
32005,vietnamese
32007,mexican
32020,italian
32021,italian
32030,indian
32031,jamaican
32032,french
32033,thai
32037,korean
32038,chinese
32039,italian
32051,indian
32073,mexican
32094,indian
32098,cajun_creole
32105,irish
32108,chinese
32127,mexican
32132,chinese
32134,mexican
32135,korean
32139,italian
32144,italian
32147,indian
32148,chinese
32149,italian
32157,southern_us
32159,french
32163,italian
32165,vietnamese
32177,italian
32196,italian
32199,southern_us
32200,french
32222,italian
32227,italian
32228,italian
32235,italian
32237,korean
32238,chinese
32244,french
32246,mexican
32257,indian
32262,greek
32263,chinese
32264,cajun_creole
32269,greek
32274,southern_us
32280,french
32295,moroccan
32297,southern_us
32301,southern_us
32303,mexican
32304,mexican
32308,chinese
32311,french
32314,indian
32317,cajun_creole
32322,southern_us
32323,thai
32326,chinese
32328,british
32329,cajun_creole
32336,italian
32345,japanese
32348,italian
32350,chinese
32352,french
32359,italian
32360,mexican
32363,irish
32369,vietnamese
32378,mexican
32383,indian
32390,mexican
32404,italian
32412,irish
32418,greek
32423,french
32429,mexican
32434,korean
32435,mexican
32436,italian
32437,italian
32448,mexican
32452,indian
32458,indian
32459,thai
32460,indian
32464,southern_us
32468,british
32469,italian
32475,mexican
32481,cajun_creole
32482,spanish
32484,chinese
32489,chinese
32491,mexican
32498,italian
32507,italian
32511,french
32518,mexican
32519,greek
32524,thai
32546,mexican
32547,cajun_creole
32552,mexican
32555,thai
32556,italian
32588,indian
32591,indian
32593,italian
32596,irish
32600,moroccan
32607,mexican
32613,british
32623,french
32624,mexican
32626,mexican
32627,moroccan
32628,vietnamese
32633,mexican
32636,french
32641,mexican
32645,southern_us
32646,italian
32652,spanish
32657,indian
32675,indian
32676,brazilian
32678,indian
32688,italian
32699,southern_us
32702,italian
32706,southern_us
32726,spanish
32730,filipino
32738,french
32740,italian
32755,japanese
32763,chinese
32768,vietnamese
32779,spanish
32781,mexican
32784,irish
32788,italian
32790,spanish
32805,italian
32807,mexican
32808,spanish
32811,italian
32818,southern_us
32821,italian
32822,italian
32823,chinese
32828,brazilian
32840,chinese
32842,mexican
32848,japanese
32850,spanish
32860,mexican
32867,italian
32876,vietnamese
32879,italian
32881,mexican
32885,mexican
32886,mexican
32897,italian
32904,filipino
32906,indian
32908,greek
32921,japanese
32922,chinese
32926,mexican
32932,spanish
32938,vietnamese
32941,cajun_creole
32945,chinese
32946,french
32951,mexican
32952,filipino
32958,mexican
32961,indian
32962,southern_us
32972,italian
32974,greek
32975,southern_us
32978,british
32984,italian
32988,southern_us
32996,japanese
32997,southern_us
32998,vietnamese
33000,japanese
33022,spanish
33038,italian
33040,indian
33050,southern_us
33052,vietnamese
33053,italian
33068,southern_us
33070,moroccan
33076,italian
33079,japanese
33080,japanese
33087,thai
33089,spanish
33092,greek
33094,indian
33096,italian
33111,italian
33116,mexican
33119,southern_us
33122,chinese
33124,italian
33131,irish
33140,mexican
33146,cajun_creole
33148,chinese
33157,southern_us
33162,mexican
33169,spanish
33171,italian
33173,greek
33188,greek
33192,italian
33196,moroccan
33199,italian
33201,thai
33202,filipino
33207,mexican
33210,french
33211,french
33218,french
33220,greek
33222,italian
33226,korean
33228,chinese
33231,indian
33234,cajun_creole
33235,mexican
33239,mexican
33245,vietnamese
33248,southern_us
33252,mexican
33255,southern_us
33257,italian
33259,italian
33270,chinese
33273,mexican
33278,indian
33279,italian
33290,cajun_creole
33291,greek
33293,southern_us
33297,mexican
33307,british
33314,mexican
33317,french
33318,irish
33323,thai
33343,vietnamese
33345,cajun_creole
33348,italian
33362,moroccan
33365,greek
33372,mexican
33381,vietnamese
33386,french
33391,chinese
33396,british
33400,chinese
33402,chinese
33404,italian
33407,southern_us
33410,mexican
33415,mexican
33419,indian
33422,italian
33426,spanish
33432,irish
33440,italian
33441,indian
33453,mexican
33458,southern_us
33463,italian
33486,greek
33489,british
33490,french
33494,mexican
33497,jamaican
33499,italian
33504,chinese
33520,french
33530,vietnamese
33533,chinese
33536,mexican
33538,chinese
33548,italian
33550,southern_us
33551,southern_us
33552,japanese
33565,italian
33568,southern_us
33569,chinese
33573,chinese
33579,vietnamese
33587,jamaican
33590,korean
33591,mexican
33592,korean
33595,mexican
33596,mexican
33597,indian
33603,vietnamese
33607,korean
33615,italian
33617,mexican
33618,spanish
33621,thai
33626,mexican
33635,mexican
33637,spanish
33638,mexican
33642,italian
33643,mexican
33645,french
33652,italian
33653,filipino
33656,chinese
33657,mexican
33659,chinese
33666,italian
33668,mexican
33669,chinese
33673,italian
33674,korean
33676,chinese
33685,mexican
33695,mexican
33696,chinese
33700,vietnamese
33701,mexican
33710,indian
33716,southern_us
33717,moroccan
33721,filipino
33723,indian
33736,indian
33743,irish
33750,southern_us
33753,filipino
33754,indian
33760,british
33769,italian
33772,cajun_creole
33775,italian
33797,italian
33799,italian
33801,italian
33804,thai
33806,japanese
33807,cajun_creole
33811,french
33817,mexican
33832,mexican
33838,chinese
33841,korean
33847,mexican
33849,japanese
33852,moroccan
33862,japanese
33865,indian
33870,italian
33871,french
33872,chinese
33881,chinese
33885,greek
33889,spanish
33894,italian
33896,vietnamese
33905,cajun_creole
33914,mexican
33920,indian
33925,chinese
33927,chinese
33930,japanese
33931,moroccan
33938,mexican
33942,italian
33946,french
33948,italian
33951,greek
33952,filipino
33965,indian
33973,spanish
33977,southern_us
33981,italian
33982,french
33990,italian
33995,italian
33996,spanish
33997,indian
34001,southern_us
34004,mexican
34007,italian
34013,italian
34015,irish
34029,italian
34034,moroccan
34035,mexican
34037,filipino
34042,italian
34048,italian
34050,southern_us
34053,italian
34054,mexican
34057,cajun_creole
34071,thai
34075,french
34076,italian
34085,southern_us
34086,mexican
34091,british
34096,cajun_creole
34098,italian
34114,japanese
34127,italian
34133,mexican
34134,mexican
34144,southern_us
34148,mexican
34157,mexican
34161,italian
34171,italian
34172,mexican
34174,southern_us
34182,thai
34184,chinese
34187,southern_us
34190,cajun_creole
34199,chinese
34202,moroccan
34206,southern_us
34215,southern_us
34217,cajun_creole
34218,italian
34219,indian
34222,japanese
34223,chinese
34240,french
34242,french
34248,korean
34256,southern_us
34257,italian
34262,mexican
34263,vietnamese
34266,korean
34268,french
34275,spanish
34279,french
34281,italian
34283,mexican
34288,french
34292,italian
34293,french
34307,greek
34309,southern_us
34313,italian
34314,brazilian
34317,moroccan
34334,italian
34344,thai
34347,thai
34357,french
34371,cajun_creole
34373,italian
34375,mexican
34378,italian
34381,mexican
34382,greek
34394,moroccan
34408,mexican
34410,italian
34425,spanish
34429,french
34430,mexican
34440,spanish
34444,mexican
34447,chinese
34451,french
34453,thai
34456,japanese
34458,spanish
34462,mexican
34464,southern_us
34467,italian
34478,mexican
34491,irish
34504,italian
34529,indian
34530,chinese
34543,moroccan
34547,indian
34552,greek
34553,cajun_creole
34554,mexican
34560,italian
34564,southern_us
34565,italian
34567,italian
34571,jamaican
34574,chinese
34575,italian
34587,cajun_creole
34589,thai
34590,southern_us
34593,indian
34599,italian
34609,mexican
34615,italian
34617,southern_us
34618,cajun_creole
34619,brazilian
34620,italian
34621,chinese
34622,southern_us
34626,indian
34640,italian
34642,vietnamese
34643,mexican
34651,southern_us
34654,mexican
34664,japanese
34665,chinese
34669,mexican
34674,mexican
34680,italian
34683,indian
34686,indian
34687,filipino
34690,southern_us
34696,french
34699,chinese
34703,italian
34705,southern_us
34706,italian
34707,italian
34710,mexican
34717,italian
34722,moroccan
34725,southern_us
34738,southern_us
34744,mexican
34747,russian
34750,chinese
34753,thai
34756,vietnamese
34759,italian
34761,mexican
34765,french
34770,mexican
34771,japanese
34775,italian
34784,vietnamese
34791,southern_us
34794,mexican
34800,indian
34801,mexican
34817,southern_us
34820,chinese
34821,thai
34826,korean
34832,mexican
34833,indian
34834,mexican
34840,italian
34849,russian
34861,italian
34867,french
34868,mexican
34875,japanese
34879,italian
34882,indian
34896,southern_us
34897,mexican
34902,greek
34906,southern_us
34912,italian
34913,mexican
34915,korean
34917,italian
34921,mexican
34926,italian
34927,indian
34928,southern_us
34936,japanese
34942,vietnamese
34943,chinese
34946,mexican
34947,french
34950,thai
34954,indian
34958,mexican
34962,italian
34964,cajun_creole
34966,french
34976,southern_us
34985,italian
34988,southern_us
34989,mexican
34993,mexican
34995,italian
34996,thai
34998,cajun_creole
35000,italian
35005,filipino
35009,italian
35011,filipino
35012,french
35017,chinese
35030,cajun_creole
35033,mexican
35034,greek
35043,mexican
35056,southern_us
35084,vietnamese
35085,cajun_creole
35091,italian
35103,italian
35106,indian
35111,chinese
35115,indian
35121,moroccan
35122,southern_us
35123,french
35127,mexican
35129,mexican
35131,french
35134,southern_us
35138,french
35143,southern_us
35144,indian
35149,cajun_creole
35151,moroccan
35167,thai
35170,filipino
35171,spanish
35176,british
35177,italian
35178,thai
35180,french
35182,southern_us
35184,southern_us
35189,mexican
35192,southern_us
35193,chinese
35195,chinese
35199,moroccan
35204,italian
35210,greek
35217,southern_us
35222,greek
35230,italian
35233,cajun_creole
35235,italian
35237,russian
35239,vietnamese
35243,italian
35253,mexican
35259,italian
35266,mexican
35269,indian
35270,italian
35272,mexican
35274,chinese
35276,southern_us
35286,korean
35287,indian
35291,southern_us
35295,indian
35299,italian
35301,mexican
35308,southern_us
35314,british
35315,japanese
35317,korean
35319,french
35322,vietnamese
35329,filipino
35335,chinese
35336,mexican
35338,italian
35350,italian
35354,thai
35356,russian
35362,mexican
35372,greek
35375,italian
35377,indian
35382,chinese
35390,italian
35395,japanese
35399,mexican
35403,southern_us
35404,cajun_creole
35413,italian
35414,irish
35417,italian
35424,japanese
35432,italian
35445,italian
35452,french
35454,indian
35455,mexican
35462,indian
35464,british
35465,southern_us
35467,southern_us
35470,mexican
35471,thai
35472,southern_us
35476,cajun_creole
35477,indian
35478,mexican
35480,french
35487,thai
35497,chinese
35507,mexican
35508,southern_us
35518,italian
35522,indian
35523,mexican
35526,italian
35527,jamaican
35528,brazilian
35531,vietnamese
35538,indian
35547,mexican
35548,moroccan
35553,italian
35557,mexican
35559,thai
35592,french
35602,thai
35611,russian
35614,french
35615,southern_us
35617,french
35618,mexican
35619,italian
35621,italian
35628,greek
35630,spanish
35631,italian
35635,french
35638,italian
35641,jamaican
35643,korean
35646,brazilian
35651,southern_us
35655,mexican
35657,mexican
35661,italian
35671,southern_us
35673,mexican
35680,mexican
35689,british
35693,mexican
35700,mexican
35710,italian
35719,italian
35733,italian
35737,mexican
35739,russian
35741,southern_us
35745,italian
35765,southern_us
35768,southern_us
35774,southern_us
35783,mexican
35791,italian
35794,filipino
35795,mexican
35804,russian
35805,mexican
35812,italian
35813,southern_us
35817,southern_us
35822,mexican
35826,italian
35827,french
35836,southern_us
35844,italian
35852,cajun_creole
35866,chinese
35870,italian
35873,mexican
35877,japanese
35882,spanish
35887,french
35889,italian
35891,thai
35892,vietnamese
35917,indian
35919,southern_us
35939,indian
35945,italian
35952,mexican
35956,indian
35962,russian
35967,mexican
35971,greek
35980,chinese
35982,southern_us
35990,chinese
35993,jamaican
36002,indian
36004,mexican
36013,cajun_creole
36023,mexican
36025,italian
36035,chinese
36052,chinese
36057,french
36067,japanese
36076,italian
36079,japanese
36082,brazilian
36088,greek
36090,french
36093,indian
36095,cajun_creole
36106,cajun_creole
36116,italian
36118,italian
36133,mexican
36134,chinese
36136,mexican
36145,japanese
36147,mexican
36148,french
36152,mexican
36153,chinese
36162,thai
36164,indian
36169,mexican
36172,italian
36175,chinese
36176,mexican
36196,french
36199,irish
36206,irish
36207,french
36211,italian
36212,vietnamese
36214,southern_us
36217,italian
36223,korean
36228,french
36231,french
36234,vietnamese
36236,thai
36246,mexican
36247,italian
36254,indian
36257,italian
36260,french
36268,chinese
36271,italian
36274,southern_us
36275,irish
36279,greek
36288,italian
36301,mexican
36305,italian
36326,italian
36328,italian
36330,japanese
36333,italian
36338,mexican
36342,mexican
36346,irish
36348,southern_us
36352,french
36362,southern_us
36364,thai
36365,chinese
36368,indian
36378,indian
36386,chinese
36388,indian
36389,italian
36391,spanish
36408,french
36416,mexican
36426,cajun_creole
36428,french
36434,mexican
36435,indian
36436,cajun_creole
36437,chinese
36440,mexican
36441,italian
36448,indian
36451,italian
36453,mexican
36459,italian
36460,mexican
36465,filipino
36466,mexican
36467,chinese
36469,mexican
36473,italian
36479,italian
36488,mexican
36489,italian
36498,italian
36502,irish
36518,mexican
36523,french
36529,indian
36530,mexican
36535,italian
36544,japanese
36545,french
36546,southern_us
36547,korean
36553,mexican
36554,french
36557,southern_us
36561,mexican
36565,italian
36569,vietnamese
36570,italian
36578,thai
36579,italian
36582,mexican
36606,italian
36611,mexican
36620,italian
36624,thai
36632,thai
36633,chinese
36639,italian
36646,indian
36647,italian
36648,vietnamese
36657,indian
36663,moroccan
36670,french
36673,thai
36674,mexican
36677,italian
36679,mexican
36686,korean
36690,chinese
36692,spanish
36693,mexican
36699,italian
36703,spanish
36728,french
36730,greek
36735,vietnamese
36737,french
36738,mexican
36749,greek
36750,mexican
36754,mexican
36761,cajun_creole
36769,italian
36770,italian
36774,thai
36775,italian
36781,cajun_creole
36786,mexican
36790,japanese
36796,korean
36797,italian
36800,japanese
36802,mexican
36803,indian
36805,italian
36807,italian
36810,italian
36814,southern_us
36818,indian
36821,indian
36837,italian
36845,italian
36849,french
36853,mexican
36857,vietnamese
36867,filipino
36870,italian
36872,italian
36875,italian
36878,thai
36879,italian
36885,japanese
36895,southern_us
36897,irish
36903,italian
36904,mexican
36913,italian
36922,mexican
36926,southern_us
36928,mexican
36930,jamaican
36935,southern_us
36938,japanese
36946,cajun_creole
36950,korean
36972,cajun_creole
36987,mexican
36992,chinese
36998,korean
37000,italian
37002,mexican
37005,mexican
37019,mexican
37027,cajun_creole
37030,indian
37032,chinese
37033,mexican
37034,southern_us
37037,french
37043,japanese
37044,italian
37047,italian
37048,italian
37049,greek
37061,moroccan
37063,italian
37065,southern_us
37067,mexican
37075,mexican
37076,italian
37079,southern_us
37080,mexican
37087,indian
37088,korean
37091,indian
37092,irish
37093,mexican
37094,chinese
37095,japanese
37096,mexican
37098,mexican
37104,mexican
37108,filipino
37114,southern_us
37121,southern_us
37132,italian
37144,moroccan
37153,mexican
37155,italian
37162,chinese
37166,italian
37171,cajun_creole
37174,spanish
37187,southern_us
37192,italian
37196,british
37202,mexican
37205,southern_us
37210,french
37213,japanese
37219,mexican
37223,cajun_creole
37230,southern_us
37237,thai
37250,mexican
37254,filipino
37260,chinese
37265,japanese
37266,greek
37269,southern_us
37273,mexican
37275,french
37278,vietnamese
37282,italian
37283,mexican
37284,mexican
37290,irish
37296,mexican
37301,jamaican
37313,indian
37315,indian
37317,southern_us
37321,mexican
37323,italian
37324,southern_us
37336,mexican
37337,italian
37342,indian
37352,italian
37357,cajun_creole
37358,mexican
37361,southern_us
37381,southern_us
37384,italian
37388,mexican
37389,mexican
37392,thai
37393,mexican
37399,southern_us
37405,southern_us
37407,southern_us
37422,british
37431,italian
37433,cajun_creole
37434,mexican
37443,southern_us
37450,brazilian
37454,italian
37477,italian
37482,mexican
37490,chinese
37496,mexican
37502,italian
37506,italian
37514,french
37516,italian
37517,italian
37518,italian
37519,southern_us
37522,british
37523,filipino
37524,southern_us
37525,italian
37537,southern_us
37539,southern_us
37540,italian
37542,italian
37546,korean
37548,italian
37559,mexican
37561,japanese
37565,british
37574,british
37588,mexican
37590,southern_us
37596,italian
37603,southern_us
37609,british
37611,chinese
37612,indian
37628,british
37639,chinese
37653,italian
37656,french
37660,southern_us
37663,italian
37667,southern_us
37669,italian
37674,italian
37676,french
37679,indian
37681,thai
37688,italian
37693,italian
37707,indian
37709,italian
37715,italian
37720,southern_us
37721,indian
37728,mexican
37730,italian
37732,mexican
37735,japanese
37739,vietnamese
37744,thai
37747,brazilian
37750,korean
37755,filipino
37758,spanish
37777,british
37780,french
37782,southern_us
37784,italian
37786,indian
37789,french
37796,korean
37799,italian
37802,chinese
37810,thai
37816,french
37817,japanese
37819,mexican
37827,italian
37833,indian
37843,greek
37847,mexican
37849,southern_us
37850,italian
37851,mexican
37855,irish
37859,cajun_creole
37863,russian
37864,filipino
37870,filipino
37877,french
37881,chinese
37912,italian
37913,italian
37914,italian
37915,brazilian
37916,italian
37921,irish
37922,indian
37923,italian
37926,mexican
37932,italian
37935,indian
37957,chinese
37962,mexican
37965,southern_us
37977,korean
37979,russian
37983,russian
37984,spanish
37985,russian
37998,mexican
38003,southern_us
38005,mexican
38009,spanish
38017,vietnamese
38026,french
38034,italian
38037,indian
38048,southern_us
38049,italian
38051,italian
38059,italian
38060,indian
38063,italian
38070,japanese
38079,moroccan
38087,southern_us
38090,russian
38097,italian
38100,southern_us
38106,mexican
38109,italian
38111,mexican
38112,indian
38121,thai
38128,russian
38132,chinese
38143,southern_us
38145,french
38147,indian
38148,cajun_creole
38149,italian
38150,italian
38152,chinese
38160,japanese
38162,thai
38163,mexican
38164,vietnamese
38166,cajun_creole
38182,korean
38185,mexican
38189,mexican
38196,spanish
38201,thai
38204,indian
38217,italian
38219,vietnamese
38222,southern_us
38229,italian
38231,indian
38236,indian
38251,irish
38255,korean
38258,vietnamese
38264,southern_us
38276,indian
38278,italian
38285,mexican
38287,french
38288,thai
38296,southern_us
38297,greek
38301,indian
38304,southern_us
38307,indian
38309,italian
38319,italian
38322,british
38323,thai
38329,indian
38330,mexican
38331,mexican
38338,southern_us
38343,cajun_creole
38346,southern_us
38362,russian
38371,southern_us
38375,mexican
38376,british
38380,spanish
38402,mexican
38407,chinese
38412,french
38415,japanese
38422,italian
38426,southern_us
38439,french
38446,mexican
38455,moroccan
38457,mexican
38462,japanese
38463,mexican
38465,italian
38468,chinese
38471,italian
38474,spanish
38475,french
38477,mexican
38479,italian
38492,cajun_creole
38497,mexican
38498,southern_us
38500,french
38502,indian
38511,vietnamese
38532,thai
38549,moroccan
38560,italian
38561,mexican
38567,indian
38571,chinese
38582,korean
38583,cajun_creole
38587,italian
38589,greek
38592,cajun_creole
38602,french
38606,jamaican
38607,greek
38611,italian
38617,italian
38623,greek
38624,mexican
38631,british
38637,italian
38641,french
38643,cajun_creole
38648,mexican
38651,italian
38652,mexican
38657,indian
38658,italian
38661,mexican
38663,indian
38664,korean
38668,chinese
38672,indian
38674,mexican
38677,cajun_creole
38686,korean
38691,indian
38692,greek
38695,greek
38697,french
38703,italian
38712,vietnamese
38714,indian
38723,chinese
38729,mexican
38730,mexican
38732,british
38737,greek
38739,mexican
38749,mexican
38752,indian
38753,chinese
38757,french
38765,mexican
38768,indian
38784,southern_us
38791,cajun_creole
38802,japanese
38803,brazilian
38807,mexican
38808,southern_us
38811,korean
38815,italian
38820,moroccan
38823,italian
38826,cajun_creole
38831,chinese
38832,french
38859,italian
38860,italian
38866,brazilian
38868,mexican
38870,thai
38881,mexican
38890,mexican
38910,spanish
38912,italian
38918,italian
38924,italian
38925,italian
38933,chinese
38938,british
38939,italian
38948,british
38970,italian
38974,mexican
38986,vietnamese
38991,southern_us
38994,greek
39001,italian
39011,southern_us
39014,indian
39017,indian
39024,cajun_creole
39025,filipino
39028,british
39031,southern_us
39042,greek
39043,british
39044,japanese
39048,italian
39052,brazilian
39053,mexican
39056,chinese
39068,mexican
39070,italian
39074,italian
39076,mexican
39104,french
39115,mexican
39119,italian
39120,mexican
39128,korean
39141,mexican
39142,filipino
39143,southern_us
39144,vietnamese
39149,moroccan
39159,thai
39162,italian
39163,irish
39168,indian
39170,indian
39172,french
39179,french
39186,thai
39193,italian
39201,mexican
39205,french
39209,british
39214,filipino
39216,greek
39220,italian
39221,mexican
39226,mexican
39227,italian
39230,italian
39231,italian
39233,vietnamese
39236,cajun_creole
39238,chinese
39241,southern_us
39244,irish
39245,italian
39246,filipino
39249,thai
39259,southern_us
39267,chinese
39272,mexican
39281,indian
39286,italian
39288,mexican
39298,korean
39301,southern_us
39302,italian
39303,indian
39308,italian
39313,greek
39315,italian
39316,italian
39322,mexican
39323,cajun_creole
39326,mexican
39327,chinese
39328,italian
39332,southern_us
39343,french
39346,italian
39348,italian
39359,mexican
39364,jamaican
39365,italian
39370,chinese
39376,cajun_creole
39382,mexican
39384,irish
39393,mexican
39394,thai
39409,mexican
39413,thai
39416,indian
39417,mexican
39418,chinese
39433,cajun_creole
39448,italian
39453,mexican
39455,italian
39459,mexican
39462,southern_us
39467,southern_us
39470,mexican
39471,italian
39475,vietnamese
39476,southern_us
39479,italian
39483,indian
39484,mexican
39486,italian
39489,indian
39493,japanese
39496,italian
39513,italian
39528,korean
39539,korean
39540,cajun_creole
39541,thai
39542,southern_us
39548,filipino
39552,italian
39558,italian
39563,italian
39587,italian
39592,southern_us
39605,british
39610,chinese
39612,thai
39616,french
39624,french
39626,british
39634,thai
39637,southern_us
39638,indian
39641,mexican
39646,chinese
39648,greek
39650,italian
39654,southern_us
39655,italian
39656,italian
39661,italian
39669,japanese
39672,italian
39673,french
39685,french
39686,mexican
39696,french
39697,mexican
39701,mexican
39702,italian
39703,southern_us
39705,italian
39707,greek
39709,vietnamese
39713,italian
39716,french
39717,mexican
39721,mexican
39724,thai
39727,mexican
39731,british
39734,indian
39737,southern_us
39740,italian
39761,chinese
39769,indian
39770,thai
39771,italian
39777,indian
39781,southern_us
39783,italian
39785,mexican
39790,thai
39792,russian
39793,southern_us
39795,mexican
39797,italian
39800,chinese
39813,italian
39818,moroccan
39825,british
39831,italian
39838,filipino
39839,southern_us
39840,southern_us
39842,mexican
39853,mexican
39854,southern_us
39860,mexican
39871,indian
39872,mexican
39877,chinese
39888,chinese
39890,mexican
39901,italian
39905,chinese
39917,mexican
39922,mexican
39923,mexican
39932,italian
39933,indian
39938,mexican
39950,chinese
39963,italian
39979,southern_us
39980,southern_us
39981,italian
39984,moroccan
39990,jamaican
39991,italian
40001,british
40005,french
40008,mexican
40015,italian
40016,french
40023,italian
40024,moroccan
40026,british
40029,french
40036,chinese
40044,russian
40050,chinese
40055,chinese
40062,chinese
40071,italian
40073,italian
40077,japanese
40085,italian
40087,mexican
40092,southern_us
40099,southern_us
40104,mexican
40107,filipino
40120,korean
40124,mexican
40125,italian
40126,italian
40133,italian
40134,filipino
40136,italian
40137,chinese
40140,french
40151,british
40155,indian
40170,mexican
40171,filipino
40174,italian
40176,italian
40180,mexican
40181,cajun_creole
40184,french
40186,chinese
40188,chinese
40196,mexican
40198,indian
40199,chinese
40201,indian
40204,indian
40214,italian
40218,italian
40219,indian
40224,indian
40226,mexican
40239,mexican
40243,french
40245,chinese
40250,italian
40252,korean
40253,mexican
40257,italian
40258,moroccan
40264,italian
40267,southern_us
40276,indian
40277,indian
40279,spanish
40280,chinese
40283,italian
40286,british
40298,southern_us
40316,mexican
40320,italian
40321,chinese
40328,mexican
40334,italian
40338,italian
40339,irish
40341,moroccan
40343,italian
40344,brazilian
40349,southern_us
40354,southern_us
40357,french
40362,mexican
40365,italian
40371,vietnamese
40379,thai
40386,japanese
40403,southern_us
40405,southern_us
40410,mexican
40413,mexican
40420,french
40425,mexican
40426,spanish
40436,korean
40438,southern_us
40441,italian
40461,irish
40469,chinese
40479,italian
40480,french
40482,japanese
40488,irish
40491,southern_us
40493,cajun_creole
40494,thai
40499,italian
40500,italian
40501,mexican
40503,mexican
40508,mexican
40509,french
40514,southern_us
40517,southern_us
40520,chinese
40525,mexican
40541,italian
40551,british
40555,mexican
40556,mexican
40559,italian
40563,chinese
40572,british
40574,japanese
40580,mexican
40581,southern_us
40583,vietnamese
40585,mexican
40589,mexican
40592,japanese
40594,italian
40598,italian
40612,thai
40615,mexican
40616,spanish
40617,southern_us
40623,indian
40624,french
40631,southern_us
40633,southern_us
40637,mexican
40645,italian
40654,indian
40658,indian
40659,italian
40660,moroccan
40662,italian
40667,mexican
40669,southern_us
40673,thai
40676,chinese
40682,mexican
40695,spanish
40698,mexican
40700,british
40701,french
40711,mexican
40716,thai
40736,mexican
40738,italian
40745,southern_us
40747,chinese
40751,french
40752,spanish
40767,cajun_creole
40775,mexican
40787,italian
40797,greek
40800,southern_us
40801,mexican
40802,mexican
40803,indian
40807,mexican
40810,filipino
40814,italian
40820,vietnamese
40827,mexican
40833,british
40838,mexican
40844,cajun_creole
40852,italian
40862,vietnamese
40864,greek
40872,mexican
40874,chinese
40875,mexican
40876,japanese
40877,russian
40882,irish
40885,brazilian
40886,southern_us
40892,italian
40893,italian
40895,italian
40904,italian
40907,italian
40909,filipino
40916,italian
40918,mexican
40924,italian
40925,southern_us
40930,japanese
40934,mexican
40937,greek
40943,thai
40962,filipino
40968,italian
40972,vietnamese
40976,chinese
40978,brazilian
40979,mexican
40985,japanese
40994,french
40999,southern_us
41001,mexican
41021,mexican
41028,british
41029,mexican
41030,irish
41031,japanese
41044,southern_us
41052,thai
41062,southern_us
41077,french
41083,southern_us
41084,thai
41089,indian
41095,italian
41096,thai
41100,italian
41102,french
41107,japanese
41111,japanese
41123,southern_us
41125,french
41126,italian
41129,mexican
41137,chinese
41144,mexican
41145,southern_us
41151,mexican
41155,british
41156,filipino
41158,italian
41171,italian
41173,mexican
41176,thai
41185,italian
41188,southern_us
41191,italian
41196,chinese
41199,jamaican
41204,greek
41210,indian
41211,italian
41219,italian
41221,southern_us
41231,cajun_creole
41240,japanese
41249,korean
41252,mexican
41254,irish
41259,italian
41260,vietnamese
41283,mexican
41288,indian
41290,italian
41296,indian
41298,mexican
41301,moroccan
41307,vietnamese
41311,chinese
41314,mexican
41317,brazilian
41318,indian
41319,southern_us
41321,mexican
41322,greek
41326,chinese
41328,chinese
41335,irish
41341,filipino
41342,indian
41351,japanese
41353,thai
41362,italian
41364,spanish
41365,cajun_creole
41367,mexican
41370,italian
41373,japanese
41376,italian
41380,french
41381,thai
41384,italian
41388,southern_us
41391,french
41396,mexican
41398,italian
41401,japanese
41402,korean
41407,jamaican
41411,french
41413,italian
41421,italian
41427,greek
41432,southern_us
41435,french
41436,mexican
41438,japanese
41446,italian
41451,jamaican
41452,french
41453,irish
41455,mexican
41458,mexican
41462,mexican
41463,thai
41467,greek
41468,russian
41472,french
41478,vietnamese
41483,french
41488,spanish
41490,mexican
41493,cajun_creole
41495,mexican
41500,thai
41504,vietnamese
